date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,wind_speed_10m_max,surface_pressure_mean,area
2022-04-23,27.9,35.7,19.4,35,0.0,16.8,980.6,Jalandhar
2022-04-24,27.9,36.1,18.9,34,0.0,18.1,978.4,Jalandhar
2022-04-25,28.9,36.7,20.7,33,0.0,18.4,977.0,Jalandhar
2022-04-26,29.4,38.0,20.7,30,0.0,13.2,977.8,Jalandhar
2022-04-27,30.8,39.3,21.1,30,0.0,16.6,977.0,Jalandhar
2022-04-28,31.5,40.8,22.7,32,0.0,14.9,976.6,Jalandhar
2022-04-29,32.1,41.2,23.6,26,0.0,18.3,976.6,Jalandhar
2022-04-30,31.5,40.4,22.6,29,0.0,17.1,973.4,Jalandhar
2022-05-01,31.2,38.7,24.2,33,0.2,22.1,973.0,Jalandhar
2022-05-02,31.8,38.8,25.4,38,0.0,21.9,973.3,Jalandhar
2022-05-03,30.7,35.6,27.0,45,1.6,22.6,975.6,Jalandhar
2022-05-04,29.6,34.8,24.3,46,0.6,22.0,978.3,Jalandhar
2022-05-05,29.1,36.2,22.3,44,0.0,13.8,978.5,Jalandhar
2022-05-06,30.1,36.7,22.4,35,0.0,16.3,978.0,Jalandhar
2022-05-07,29.8,37.7,21.6,38,0.0,16.6,977.6,Jalandhar
2022-05-08,30.7,38.9,22.8,38,0.0,13.4,975.4,Jalandhar
2022-05-09,31.6,38.2,25.5,43,0.0,18.2,975.6,Jalandhar
2022-05-10,31.4,36.9,26.8,48,0.0,14.3,975.8,Jalandhar
2022-05-11,32.2,39.9,25.4,45,0.0,14.8,973.9,Jalandhar
2022-05-12,33.1,40.9,26.4,42,0.0,17.1,972.3,Jalandhar
2022-05-13,32.9,41.8,25.4,36,0.0,17.1,970.1,Jalandhar
2022-05-14,33.3,42.5,24.5,25,0.0,15.0,969.8,Jalandhar
2022-05-15,33.4,43.3,24.1,26,0.0,14.2,970.6,Jalandhar
2022-05-16,33.1,39.9,27.9,30,0.0,18.9,971.4,Jalandhar
2022-05-17,31.3,38.4,25.0,36,0.9,14.9,972.6,Jalandhar
2022-05-18,32.1,40.0,24.2,33,0.0,16.0,974.2,Jalandhar
2022-05-19,32.4,40.9,24.6,32,0.0,20.8,973.5,Jalandhar
2022-05-20,33.7,43.1,24.9,24,0.0,23.4,970.1,Jalandhar
2022-05-21,32.4,39.3,23.9,26,0.0,17.8,968.4,Jalandhar
2022-05-22,31.3,38.7,22.7,32,0.0,14.1,967.1,Jalandhar
2022-05-23,27.5,34.6,22.4,51,9.2,28.8,969.8,Jalandhar
2022-05-24,23.6,29.1,20.0,70,6.5,19.1,977.8,Jalandhar
2022-05-25,26.9,33.1,19.6,55,0.0,7.1,977.9,Jalandhar
2022-05-26,29.3,35.6,22.7,51,0.0,10.3,975.1,Jalandhar
2022-05-27,30.8,37.5,24.2,50,0.0,11.0,972.0,Jalandhar
2022-05-28,31.6,37.9,25.6,52,0.7,18.9,970.4,Jalandhar
2022-05-29,31.3,37.9,25.3,51,0.5,13.7,970.9,Jalandhar
2022-05-30,30.6,35.3,26.2,55,1.2,20.5,971.9,Jalandhar
2022-05-31,31.7,38.2,24.8,43,0.1,10.9,972.5,Jalandhar
2022-06-01,31.8,39.7,23.1,35,0.0,12.9,972.8,Jalandhar
2022-06-02,31.9,40.0,23.8,32,0.0,20.0,972.5,Jalandhar
2022-06-03,32.6,40.4,24.2,27,0.0,18.4,971.6,Jalandhar
2022-06-04,32.9,41.4,23.7,30,0.0,12.6,971.7,Jalandhar
2022-06-05,32.7,41.4,23.7,29,0.0,11.2,971.6,Jalandhar
2022-06-06,33.4,41.3,24.8,29,0.0,10.2,970.9,Jalandhar
2022-06-07,34.1,42.3,26.1,29,0.0,16.7,970.3,Jalandhar
2022-06-08,34.8,42.4,27.6,25,0.0,13.4,969.8,Jalandhar
2022-06-09,34.6,42.3,26.3,26,0.0,12.8,969.0,Jalandhar
2022-06-10,34.0,42.2,25.2,28,0.0,24.2,969.7,Jalandhar
2022-06-11,34.2,41.4,26.9,29,0.0,21.6,970.2,Jalandhar
2022-06-12,34.4,41.2,26.7,29,0.0,11.3,971.7,Jalandhar
2022-06-13,35.2,41.9,27.8,28,0.0,19.3,973.3,Jalandhar
2022-06-14,35.2,42.7,27.5,28,0.0,15.6,972.2,Jalandhar
2022-06-15,35.8,42.6,28.8,30,0.0,14.7,970.5,Jalandhar
2022-06-16,32.7,37.8,28.2,44,3.1,18.7,971.6,Jalandhar
2022-06-17,29.6,34.9,25.8,63,0.1,18.0,972.5,Jalandhar
2022-06-18,26.2,32.1,22.1,79,13.6,21.7,974.2,Jalandhar
2022-06-19,26.8,32.4,21.3,73,0.8,8.8,973.3,Jalandhar
2022-06-20,27.1,31.4,22.7,70,1.0,16.9,971.6,Jalandhar
2022-06-21,25.1,28.4,21.8,81,5.4,24.1,971.2,Jalandhar
2022-06-22,26.4,31.3,22.3,76,22.8,19.7,976.6,Jalandhar
2022-06-23,27.5,33.8,22.6,67,0.0,14.2,976.9,Jalandhar
2022-06-24,28.2,34.7,21.3,62,0.0,11.3,974.0,Jalandhar
2022-06-25,29.8,36.3,22.7,61,0.0,9.8,971.6,Jalandhar
2022-06-26,31.2,36.9,24.9,60,0.1,10.3,973.0,Jalandhar
2022-06-27,32.1,36.6,28.2,65,0.1,12.7,974.0,Jalandhar
2022-06-28,32.7,37.7,27.7,65,1.0,14.5,970.8,Jalandhar
2022-06-29,32.5,36.8,28.8,66,0.1,23.0,968.0,Jalandhar
2022-06-30,27.1,29.7,24.8,85,11.3,28.4,970.6,Jalandhar
2022-07-01,27.7,31.8,24.6,82,14.2,14.3,972.5,Jalandhar
2022-07-02,29.5,33.4,25.7,78,1.3,9.9,970.6,Jalandhar
2022-07-03,29.1,33.0,25.7,82,7.8,15.5,971.9,Jalandhar
2022-07-04,30.6,34.7,26.8,78,0.2,11.9,971.2,Jalandhar
2022-07-05,31.7,35.6,28.2,73,2.9,11.1,971.0,Jalandhar
2022-07-06,29.7,35.1,26.3,81,3.0,19.4,974.4,Jalandhar
2022-07-07,30.4,34.6,26.6,78,0.8,14.5,976.0,Jalandhar
2022-07-08,29.8,34.7,25.1,82,22.7,10.0,973.4,Jalandhar
2022-07-09,29.0,35.0,26.3,85,12.0,16.6,971.0,Jalandhar
2022-07-10,26.8,30.7,24.4,87,24.4,13.9,973.4,Jalandhar
2022-07-11,29.3,32.8,25.5,84,3.8,6.6,973.4,Jalandhar
2022-07-12,29.6,34.1,25.4,81,6.4,10.5,972.6,Jalandhar
2022-07-13,28.9,33.5,25.3,84,3.1,11.3,971.1,Jalandhar
2022-07-14,28.3,32.7,25.7,86,4.9,13.5,971.5,Jalandhar
2022-07-15,28.9,33.2,25.8,79,4.0,13.0,973.9,Jalandhar
2022-07-16,30.0,34.9,24.8,75,0.0,6.9,973.8,Jalandhar
2022-07-17,27.7,31.2,24.5,87,25.3,14.4,976.3,Jalandhar
2022-07-18,30.1,34.6,25.3,78,0.0,6.6,974.2,Jalandhar
2022-07-19,30.9,34.5,26.8,77,0.1,6.5,972.4,Jalandhar
2022-07-20,28.8,32.0,25.6,87,26.6,15.1,971.6,Jalandhar
2022-07-21,25.8,29.5,24.2,91,66.1,15.2,974.4,Jalandhar
2022-07-22,28.0,32.3,25.2,87,5.3,12.9,976.0,Jalandhar
2022-07-23,28.1,30.5,25.6,85,0.5,15.3,975.7,Jalandhar
2022-07-24,29.0,33.6,26.0,81,5.7,12.8,975.3,Jalandhar
2022-07-25,29.1,32.7,26.3,78,1.0,18.6,977.2,Jalandhar
2022-07-26,28.5,32.1,25.9,80,1.5,12.2,978.2,Jalandhar
2022-07-27,27.8,31.8,25.9,86,7.9,12.0,977.5,Jalandhar
2022-07-28,27.3,31.1,25.6,89,11.2,15.0,977.9,Jalandhar
2022-07-29,26.9,30.7,24.8,89,6.7,12.3,976.8,Jalandhar
2022-07-30,26.2,30.2,24.2,91,13.9,12.5,975.0,Jalandhar
2022-07-31,26.5,30.0,24.7,89,15.1,11.2,972.6,Jalandhar
2022-08-01,26.6,29.7,23.6,88,10.2,8.9,973.3,Jalandhar
2022-08-02,28.9,33.1,24.2,82,0.1,7.1,972.8,Jalandhar
2022-08-03,29.3,33.5,25.4,82,0.4,9.0,974.1,Jalandhar
2022-08-04,27.6,31.3,25.6,88,11.2,17.6,975.4,Jalandhar
2022-08-05,27.6,30.2,25.8,90,13.6,15.1,974.4,Jalandhar
2022-08-06,28.4,32.1,25.3,86,1.7,6.4,972.2,Jalandhar
2022-08-07,27.8,31.9,25.9,90,3.5,14.1,972.0,Jalandhar
2022-08-08,29.5,33.4,25.1,81,0.2,6.5,972.4,Jalandhar
2022-08-09,30.0,33.6,26.7,82,1.6,11.8,972.4,Jalandhar
2022-08-10,30.3,34.5,26.4,81,0.0,10.4,970.3,Jalandhar
2022-08-11,26.9,28.7,25.1,87,21.0,17.6,973.8,Jalandhar
2022-08-12,29.4,34.2,25.4,73,0.0,8.0,972.9,Jalandhar
2022-08-13,29.7,34.5,25.6,80,0.0,6.5,972.3,Jalandhar
2022-08-14,29.1,33.2,26.2,83,13.2,13.0,974.2,Jalandhar
2022-08-15,26.8,30.7,25.2,89,28.8,12.7,976.9,Jalandhar
2022-08-16,28.5,32.4,25.2,78,0.0,9.7,975.3,Jalandhar
2022-08-17,28.6,31.9,26.3,78,0.1,17.1,975.5,Jalandhar
2022-08-18,29.0,32.9,25.3,79,0.2,7.0,974.3,Jalandhar
2022-08-19,28.5,32.3,26.2,85,2.7,11.2,973.9,Jalandhar
2022-08-20,27.6,31.4,25.0,85,3.4,11.1,975.4,Jalandhar
2022-08-21,28.3,32.2,24.1,83,1.2,9.9,974.2,Jalandhar
2022-08-22,29.2,33.6,25.1,79,0.0,7.6,972.3,Jalandhar
2022-08-23,30.1,34.1,25.7,78,0.7,13.5,974.3,Jalandhar
2022-08-24,28.4,32.1,26.7,82,13.6,17.8,977.7,Jalandhar
2022-08-25,28.4,31.8,25.5,84,2.8,9.5,977.1,Jalandhar
2022-08-26,28.9,32.5,25.7,79,2.4,9.4,976.3,Jalandhar
2022-08-27,28.5,32.1,25.5,82,3.6,12.4,975.2,Jalandhar
2022-08-28,28.3,33.0,25.9,82,2.3,13.0,975.4,Jalandhar
2022-08-29,27.7,31.3,24.5,84,5.6,13.3,979.2,Jalandhar
2022-08-30,28.2,32.6,23.7,85,3.5,8.7,980.2,Jalandhar
2022-08-31,29.0,33.6,25.3,82,1.0,10.9,977.4,Jalandhar
2022-09-01,29.5,34.5,25.4,78,0.0,7.9,977.1,Jalandhar
2022-09-02,28.4,31.9,25.8,82,0.3,12.8,978.7,Jalandhar
2022-09-03,28.4,32.7,25.2,81,2.1,11.9,976.0,Jalandhar
2022-09-04,28.6,32.8,24.8,76,0.3,12.6,974.7,Jalandhar
2022-09-05,28.2,33.3,25.3,78,0.3,8.5,976.7,Jalandhar
2022-09-06,27.8,32.3,24.1,82,0.5,8.4,978.3,Jalandhar
2022-09-07,29.0,33.2,24.5,71,0.0,6.3,979.8,Jalandhar
2022-09-08,29.0,33.7,24.6,74,0.0,6.6,980.5,Jalandhar
2022-09-09,28.7,33.3,25.4,80,0.5,15.5,980.3,Jalandhar
2022-09-10,28.5,32.9,25.7,78,0.2,17.7,979.3,Jalandhar
2022-09-11,27.7,32.5,24.8,80,4.1,15.4,977.7,Jalandhar
2022-09-12,27.7,32.5,23.6,79,0.1,17.2,976.3,Jalandhar
2022-09-13,28.4,33.1,24.0,76,0.0,8.5,976.4,Jalandhar
2022-09-14,28.6,33.5,24.4,75,0.0,6.3,977.0,Jalandhar
2022-09-15,27.6,31.8,23.3,78,0.1,16.6,975.7,Jalandhar
2022-09-16,27.1,31.9,21.9,78,1.2,15.0,972.9,Jalandhar
2022-09-17,28.1,32.8,23.6,76,0.5,8.8,974.2,Jalandhar
2022-09-18,28.4,34.2,23.3,73,0.0,9.2,977.4,Jalandhar
2022-09-19,28.4,34.3,22.9,72,0.0,6.9,977.9,Jalandhar
2022-09-20,28.3,32.1,25.3,73,0.0,13.3,978.1,Jalandhar
2022-09-21,27.3,30.1,25.2,82,9.5,9.8,978.2,Jalandhar
2022-09-22,26.6,29.9,24.2,84,0.0,12.1,978.1,Jalandhar
2022-09-23,26.4,30.2,23.7,82,1.3,8.1,977.3,Jalandhar
2022-09-24,25.0,27.8,23.3,87,37.1,7.4,976.3,Jalandhar
2022-09-25,24.4,27.9,22.5,85,123.3,17.7,976.3,Jalandhar
2022-09-26,24.8,29.9,20.5,84,0.0,9.4,981.0,Jalandhar
2022-09-27,25.6,30.4,21.0,83,0.0,6.9,979.4,Jalandhar
2022-09-28,25.8,30.3,21.7,82,0.0,7.4,978.4,Jalandhar
2022-09-29,26.4,31.3,21.9,80,0.0,8.7,978.4,Jalandhar
2022-09-30,26.9,32.0,22.3,78,0.1,8.9,978.7,Jalandhar
2022-10-01,26.8,32.4,22.3,77,0.1,7.8,977.6,Jalandhar
2022-10-02,26.5,33.0,21.4,77,0.0,8.7,978.3,Jalandhar
2022-10-03,26.5,33.1,20.9,74,0.0,10.3,979.2,Jalandhar
2022-10-04,26.5,32.5,22.0,73,0.0,9.2,980.7,Jalandhar
2022-10-05,26.1,32.4,20.7,72,0.0,9.4,979.9,Jalandhar
2022-10-06,25.3,30.6,20.9,78,0.0,12.2,980.7,Jalandhar
2022-10-07,25.2,29.8,21.6,79,0.3,10.9,982.2,Jalandhar
2022-10-08,24.4,29.0,21.1,79,0.1,9.2,983.1,Jalandhar
2022-10-09,24.1,28.9,20.6,83,3.6,8.9,982.6,Jalandhar
2022-10-10,23.1,27.4,20.1,84,0.9,12.5,983.9,Jalandhar
2022-10-11,22.2,26.9,19.1,85,15.3,12.0,982.8,Jalandhar
2022-10-12,22.3,27.8,17.9,81,0.0,12.7,983.6,Jalandhar
2022-10-13,23.6,29.8,18.4,71,0.0,10.9,984.3,Jalandhar
2022-10-14,23.7,29.8,19.5,66,0.0,12.2,984.0,Jalandhar
2022-10-15,23.1,30.1,16.9,70,0.0,10.8,983.0,Jalandhar
2022-10-16,23.7,30.7,17.1,71,0.0,7.8,985.3,Jalandhar
2022-10-17,23.7,30.6,17.4,69,0.0,8.3,985.3,Jalandhar
2022-10-18,22.6,30.1,17.2,70,0.0,9.0,983.6,Jalandhar
2022-10-19,22.1,30.1,16.5,68,0.0,9.6,983.4,Jalandhar
2022-10-20,21.3,26.8,17.4,63,4.5,29.7,985.1,Jalandhar
2022-10-21,22.0,29.5,16.0,60,0.0,10.0,987.6,Jalandhar
2022-10-22,21.3,29.1,15.9,63,0.0,11.5,988.7,Jalandhar
2022-10-23,21.6,29.2,16.7,62,0.0,11.9,987.7,Jalandhar
2022-10-24,20.9,29.1,14.3,66,0.0,12.8,983.5,Jalandhar
2022-10-25,21.3,29.1,14.6,66,0.0,10.9,981.1,Jalandhar
2022-10-26,21.7,29.8,14.5,69,0.0,8.8,984.5,Jalandhar
2022-10-27,21.7,29.6,14.6,69,0.0,9.0,984.8,Jalandhar
2022-10-28,21.7,29.3,15.0,70,0.0,12.4,985.0,Jalandhar
2022-10-29,21.7,29.1,15.8,72,0.0,8.4,985.6,Jalandhar
2022-10-30,21.8,29.1,15.7,73,0.0,8.7,986.1,Jalandhar
2022-10-31,21.6,29.4,15.7,73,0.0,8.6,985.7,Jalandhar
2022-11-01,21.2,28.8,16.4,74,7.8,25.6,986.0,Jalandhar
2022-11-02,21.8,29.0,17.2,65,0.0,11.3,985.2,Jalandhar
2022-11-03,21.4,28.0,15.5,69,0.0,9.2,983.8,Jalandhar
2022-11-04,20.7,28.6,15.4,78,0.0,7.6,985.0,Jalandhar
2022-11-05,21.2,28.4,16.3,79,0.0,19.2,986.9,Jalandhar
2022-11-06,22.1,27.5,17.8,72,5.6,22.9,987.3,Jalandhar
2022-11-07,20.8,28.4,16.8,81,0.0,13.6,986.9,Jalandhar
2022-11-08,19.1,26.7,15.2,85,4.9,32.0,987.4,Jalandhar
2022-11-09,18.0,25.2,14.1,84,5.7,30.1,987.8,Jalandhar
2022-11-10,18.5,25.0,13.8,74,0.0,10.5,989.1,Jalandhar
2022-11-11,16.9,23.9,11.8,75,0.0,11.7,989.0,Jalandhar
2022-11-12,16.5,23.2,10.9,73,0.0,12.8,988.3,Jalandhar
2022-11-13,17.5,23.7,10.5,69,0.0,6.8,986.6,Jalandhar
2022-11-14,17.7,21.5,14.5,68,1.2,20.4,987.8,Jalandhar
2022-11-15,17.0,23.6,12.6,76,0.0,10.2,987.8,Jalandhar
2022-11-16,16.1,22.3,11.5,78,0.0,9.9,986.4,Jalandhar
2022-11-17,15.8,22.8,10.7,79,0.0,13.2,986.1,Jalandhar
2022-11-18,16.4,22.9,11.1,72,0.0,9.4,987.0,Jalandhar
2022-11-19,15.3,22.3,9.1,77,0.0,10.8,988.2,Jalandhar
2022-11-20,14.8,23.0,9.7,80,0.0,11.4,986.7,Jalandhar
2022-11-21,14.6,22.5,9.1,78,0.0,12.6,985.5,Jalandhar
2022-11-22,15.0,23.2,9.2,75,0.0,11.0,985.2,Jalandhar
2022-11-23,15.4,23.0,10.0,76,0.0,11.0,985.6,Jalandhar
2022-11-24,14.9,22.7,8.4,76,0.0,10.2,985.2,Jalandhar
2022-11-25,15.3,23.8,9.5,74,0.0,10.3,988.0,Jalandhar
2022-11-26,15.3,23.2,8.8,77,0.0,11.6,985.0,Jalandhar
2022-11-27,16.4,23.0,11.3,75,0.0,9.2,983.1,Jalandhar
2022-11-28,15.6,22.9,8.5,81,0.0,11.5,984.7,Jalandhar
2022-11-29,14.9,22.3,9.5,85,0.0,12.1,986.8,Jalandhar
2022-11-30,15.1,22.1,9.5,84,0.0,12.4,987.9,Jalandhar
2022-12-01,15.1,22.4,8.8,81,0.0,12.3,986.4,Jalandhar
2022-12-02,15.1,21.4,9.5,81,0.0,9.5,985.5,Jalandhar
2022-12-03,15.2,22.3,10.6,81,0.0,11.9,986.6,Jalandhar
2022-12-04,14.2,22.2,7.9,76,0.0,11.5,986.9,Jalandhar
2022-12-05,14.2,21.6,7.9,77,0.0,12.6,988.6,Jalandhar
2022-12-06,13.1,21.3,7.3,78,0.0,12.2,987.7,Jalandhar
2022-12-07,12.8,21.3,6.2,76,0.0,12.3,986.6,Jalandhar
2022-12-08,14.5,22.0,9.3,75,0.0,10.2,987.1,Jalandhar
2022-12-09,14.4,22.7,8.0,76,0.0,11.0,986.1,Jalandhar
2022-12-10,14.9,22.7,10.0,75,0.0,12.0,986.8,Jalandhar
2022-12-11,14.2,23.2,8.1,70,0.0,11.5,987.4,Jalandhar
2022-12-12,13.6,22.6,7.3,68,0.0,12.3,986.6,Jalandhar
2022-12-13,13.9,22.8,7.6,62,0.0,12.5,988.1,Jalandhar
2022-12-14,12.6,20.1,5.0,66,0.0,13.3,987.3,Jalandhar
2022-12-15,13.4,20.5,7.0,69,0.0,9.0,985.9,Jalandhar
2022-12-16,13.4,21.0,7.0,72,0.0,9.4,984.7,Jalandhar
2022-12-17,13.3,21.2,6.4,77,0.0,10.8,986.6,Jalandhar
2022-12-18,13.3,20.5,7.2,82,0.0,7.9,987.3,Jalandhar
2022-12-19,12.6,19.7,7.8,88,0.0,11.0,986.1,Jalandhar
2022-12-20,11.7,18.2,8.2,90,0.0,10.8,985.3,Jalandhar
2022-12-21,11.2,18.4,6.9,89,0.0,10.7,986.9,Jalandhar
2022-12-22,10.4,16.5,7.5,92,0.0,10.7,986.7,Jalandhar
2022-12-23,9.6,14.9,6.7,89,0.0,8.0,986.3,Jalandhar
2022-12-24,8.8,15.5,5.8,89,0.0,11.9,988.3,Jalandhar
2022-12-25,9.1,16.0,4.5,89,0.0,10.7,988.2,Jalandhar
2022-12-26,9.8,17.6,5.0,88,0.0,11.1,989.9,Jalandhar
2022-12-27,8.9,16.4,4.5,89,0.0,12.0,989.6,Jalandhar
2022-12-28,9.3,17.0,4.0,85,0.0,11.1,989.0,Jalandhar
2022-12-29,10.3,13.2,6.1,89,0.8,10.2,989.3,Jalandhar
2022-12-30,13.3,19.8,9.0,81,0.4,15.1,991.1,Jalandhar
2022-12-31,10.0,17.1,4.7,89,0.0,11.3,990.6,Jalandhar
2023-01-01,10.4,15.4,6.3,87,0.0,6.6,991.2,Jalandhar
2023-01-02,8.9,15.0,4.5,90,0.0,8.2,992.5,Jalandhar
2023-01-03,8.5,14.9,5.1,92,0.0,11.5,993.8,Jalandhar
2023-01-04,8.1,15.3,4.6,92,0.0,10.4,993.8,Jalandhar
2023-01-05,8.3,15.2,4.4,91,0.0,7.9,994.8,Jalandhar
2023-01-06,7.1,11.6,4.2,93,0.0,8.3,995.3,Jalandhar
2023-01-07,8.9,14.9,5.0,90,0.5,11.8,993.3,Jalandhar
2023-01-08,9.6,15.0,5.2,92,0.0,10.6,990.4,Jalandhar
2023-01-09,9.6,15.3,5.9,93,0.0,7.3,991.4,Jalandhar
2023-01-10,10.2,16.4,7.3,92,0.0,10.0,990.7,Jalandhar
2023-01-11,10.5,13.5,6.7,94,2.0,10.9,986.0,Jalandhar
2023-01-12,12.0,18.5,6.8,85,0.0,11.2,984.2,Jalandhar
2023-01-13,11.8,15.9,8.3,90,6.9,12.9,985.4,Jalandhar
2023-01-14,10.0,14.2,6.1,89,0.0,10.0,988.4,Jalandhar
2023-01-15,7.6,14.9,2.5,75,0.0,11.2,986.5,Jalandhar
2023-01-16,7.5,15.4,1.4,76,0.0,10.8,987.7,Jalandhar
2023-01-17,7.5,14.8,0.5,74,0.0,11.7,988.2,Jalandhar
2023-01-18,9.0,15.2,2.1,76,0.0,9.1,990.2,Jalandhar
2023-01-19,12.2,18.5,6.7,70,0.0,11.3,990.5,Jalandhar
2023-01-20,10.3,13.6,6.8,83,1.4,10.0,989.9,Jalandhar
2023-01-21,11.0,18.6,6.8,83,0.0,11.3,989.0,Jalandhar
2023-01-22,10.7,18.4,6.3,79,0.0,13.6,988.1,Jalandhar
2023-01-23,11.8,19.1,5.5,79,0.0,11.6,987.9,Jalandhar
2023-01-24,11.7,18.1,5.4,86,0.7,20.5,985.8,Jalandhar
2023-01-25,13.5,16.9,11.4,90,2.1,10.1,987.7,Jalandhar
2023-01-26,11.7,16.7,8.5,90,0.1,11.3,990.5,Jalandhar
2023-01-27,10.2,18.3,4.0,77,0.0,13.8,989.7,Jalandhar
2023-01-28,11.2,19.5,3.9,78,0.0,11.6,986.1,Jalandhar
2023-01-29,11.4,17.7,5.7,88,3.4,16.3,985.0,Jalandhar
2023-01-30,13.4,17.8,10.6,83,7.1,19.1,989.8,Jalandhar
2023-01-31,12.3,18.6,7.8,85,0.0,14.5,990.9,Jalandhar
2023-02-01,11.0,18.5,5.1,83,0.0,11.7,989.3,Jalandhar
2023-02-02,11.5,19.0,4.7,81,0.0,10.7,987.8,Jalandhar
2023-02-03,13.1,20.8,6.3,79,0.0,9.9,987.3,Jalandhar
2023-02-04,13.8,21.3,7.4,83,0.0,11.2,985.3,Jalandhar
2023-02-05,13.8,21.6,7.1,78,0.0,8.8,983.7,Jalandhar
2023-02-06,15.0,21.7,8.5,75,2.2,17.1,983.8,Jalandhar
2023-02-07,13.7,21.4,8.8,70,0.0,14.6,983.8,Jalandhar
2023-02-08,14.1,21.0,7.4,69,0.0,8.9,985.4,Jalandhar
2023-02-09,14.6,20.3,7.2,72,0.0,14.6,983.0,Jalandhar
2023-02-10,17.7,24.1,12.5,64,2.2,22.3,983.0,Jalandhar
2023-02-11,14.8,21.9,10.2,69,0.0,11.6,985.9,Jalandhar
2023-02-12,12.6,19.5,6.5,54,0.0,17.1,989.9,Jalandhar
2023-02-13,10.8,19.0,4.1,54,0.0,12.5,988.1,Jalandhar
2023-02-14,13.7,21.7,6.1,64,0.0,9.7,987.5,Jalandhar
2023-02-15,16.0,24.7,8.1,66,0.0,12.4,985.1,Jalandhar
2023-02-16,18.4,26.5,10.7,66,0.0,7.4,986.3,Jalandhar
2023-02-17,17.7,25.6,10.9,79,0.0,10.4,988.0,Jalandhar
2023-02-18,17.3,25.3,10.7,84,0.0,8.2,986.7,Jalandhar
2023-02-19,18.3,25.7,12.5,80,0.0,9.3,985.6,Jalandhar
2023-02-20,20.3,27.6,14.9,80,0.0,11.8,982.6,Jalandhar
2023-02-21,19.6,26.6,13.7,68,0.0,19.1,983.5,Jalandhar
2023-02-22,17.9,25.7,11.9,68,0.0,12.0,984.9,Jalandhar
2023-02-23,18.1,26.3,10.9,64,0.0,13.7,984.8,Jalandhar
2023-02-24,17.9,26.3,9.0,60,0.0,12.9,986.3,Jalandhar
2023-02-25,18.5,26.9,10.6,67,0.0,10.3,987.8,Jalandhar
2023-02-26,18.2,26.2,11.5,72,0.2,16.1,989.9,Jalandhar
2023-02-27,18.6,27.4,11.3,63,0.0,12.2,989.5,Jalandhar
2023-02-28,16.8,21.7,12.2,66,8.8,19.8,990.3,Jalandhar
2023-03-01,19.3,26.3,14.4,69,2.8,10.1,992.0,Jalandhar
2023-03-02,19.7,27.6,13.3,63,0.0,11.4,991.2,Jalandhar
2023-03-03,19.6,27.2,13.9,65,0.0,11.3,991.5,Jalandhar
2023-03-04,19.6,26.7,13.3,64,0.0,9.7,991.4,Jalandhar
2023-03-05,19.6,26.8,13.8,64,0.0,11.3,990.4,Jalandhar
2023-03-06,19.9,27.8,13.2,57,0.0,13.2,987.6,Jalandhar
2023-03-07,19.9,27.8,11.6,58,0.0,10.6,987.2,Jalandhar
2023-03-08,19.6,27.5,12.3,63,0.0,9.5,988.2,Jalandhar
2023-03-09,20.0,27.7,13.3,64,0.0,8.9,988.7,Jalandhar
2023-03-10,21.0,28.5,13.6,64,0.0,9.2,987.4,Jalandhar
2023-03-11,21.5,29.1,14.3,67,0.0,9.5,987.1,Jalandhar
2023-03-12,21.5,29.2,14.9,67,0.2,13.5,986.9,Jalandhar
2023-03-13,21.8,29.0,16.6,70,1.6,9.8,985.7,Jalandhar
2023-03-14,21.7,29.3,15.3,69,0.0,9.0,982.6,Jalandhar
2023-03-15,21.9,29.8,14.8,65,0.0,8.9,981.5,Jalandhar
2023-03-16,21.6,28.8,16.0,64,0.5,9.7,982.3,Jalandhar
2023-03-17,19.1,24.9,15.5,70,0.4,21.4,984.8,Jalandhar
2023-03-18,17.7,23.1,15.1,82,16.2,11.3,984.0,Jalandhar
2023-03-19,18.4,24.4,13.0,81,2.1,7.5,981.5,Jalandhar
2023-03-20,17.7,23.1,14.3,87,20.0,13.8,980.3,Jalandhar
2023-03-21,18.0,23.9,12.9,79,0.8,9.4,981.3,Jalandhar
2023-03-22,18.7,25.0,12.6,77,0.0,10.4,982.6,Jalandhar
2023-03-23,19.2,25.4,13.6,74,0.0,12.1,981.5,Jalandhar
2023-03-24,17.6,22.9,13.4,84,13.0,17.6,981.1,Jalandhar
2023-03-25,18.4,24.0,14.7,82,21.2,24.4,984.1,Jalandhar
2023-03-26,18.3,24.5,12.7,75,0.0,13.7,984.1,Jalandhar
2023-03-27,18.6,25.0,12.4,73,0.0,9.0,982.6,Jalandhar
2023-03-28,20.3,26.6,13.4,66,0.0,8.0,982.3,Jalandhar
2023-03-29,20.9,28.1,13.6,69,0.0,11.8,982.7,Jalandhar
2023-03-30,21.8,29.1,16.7,64,0.0,17.0,981.1,Jalandhar
2023-03-31,18.2,20.8,16.2,84,6.4,19.1,980.8,Jalandhar
2023-04-01,17.7,23.1,14.8,87,21.6,13.0,981.7,Jalandhar
2023-04-02,19.0,25.4,12.9,78,0.1,9.2,980.9,Jalandhar
2023-04-03,18.8,23.6,13.8,78,5.4,16.2,980.0,Jalandhar
2023-04-04,19.4,26.5,13.6,73,0.7,14.7,982.3,Jalandhar
2023-04-05,20.3,27.7,12.6,65,0.0,11.8,982.6,Jalandhar
